brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
108243.0,sold,351000.0,4.0,2.0,0.16,1344426.0,Kennewick,Washington,99336.0,1724.0,2022-04-01
93655.0,sold,419900.0,5.0,3.0,0.19,1728496.0,Kennewick,Washington,99336.0,2106.0,2022-04-01
85499.0,sold,449900.0,3.0,3.0,0.21,1693273.0,Kennewick,Washington,99336.0,1830.0,2022-03-31
53618.0,sold,275000.0,3.0,1.0,0.14,100006.0,Kennewick,Washington,99336.0,1902.0,2022-03-31
19224.0,sold,375000.0,3.0,3.0,0.12,1324195.0,Kennewick,Washington,99336.0,1317.0,2022-03-31
108243.0,sold,300000.0,3.0,1.0,0.15,236967.0,Kennewick,Washington,99336.0,2015.0,2022-03-31
13530.0,sold,209900.0,2.0,1.0,0.13,1352656.0,Kennewick,Washington,99336.0,720.0,2022-03-31
68277.0,sold,477990.0,4.0,3.0,0.27,896427.0,Kennewick,Washington,99336.0,2211.0,2022-03-31
44652.0,sold,374900.0,5.0,3.0,0.23,1339536.0,Kennewick,Washington,99336.0,2311.0,2022-03-30
76856.0,sold,385000.0,3.0,3.0,0.18,1182346.0,Kennewick,Washington,99336.0,1709.0,2022-03-30
26176.0,sold,135000.0,2.0,2.0,,966858.0,Kennewick,Washington,99336.0,1296.0,2022-03-25
23009.0,sold,429900.0,3.0,2.0,0.2,701027.0,Kennewick,Washington,99336.0,1988.0,2022-03-25
76856.0,sold,128000.0,3.0,2.0,,1661474.0,Kennewick,Washington,99336.0,1456.0,2022-03-25
99079.0,sold,530000.0,8.0,4.0,0.22,572545.0,Richland,Washington,99354.0,3680.0,2022-04-30
53860.0,sold,485900.0,5.0,3.0,0.32,676201.0,Richland,Washington,99354.0,3434.0,2022-04-29
101720.0,sold,130000.0,3.0,2.0,,621751.0,Richland,Washington,99354.0,1196.0,2022-04-29
72729.0,sold,569900.0,3.0,3.0,0.18,984188.0,Richland,Washington,99354.0,2248.0,2022-04-29
31280.0,sold,245000.0,2.0,2.0,0.06,1408345.0,Richland,Washington,99354.0,1377.0,2022-04-29
78878.0,sold,460000.0,6.0,3.0,,348778.0,Richland,Washington,99354.0,3525.0,2022-04-29
86230.0,sold,150000.0,4.0,2.0,,955890.0,Richland,Washington,99354.0,1568.0,2022-04-28
108243.0,sold,240000.0,2.0,1.0,0.12,39114.0,Richland,Washington,99354.0,609.0,2022-04-28
108243.0,sold,420000.0,4.0,2.0,0.2,277240.0,Richland,Washington,99354.0,1800.0,2022-04-27
108243.0,sold,430000.0,4.0,3.0,0.22,1044555.0,Richland,Washington,99354.0,2130.0,2022-04-27
33745.0,sold,574990.0,4.0,3.0,0.15,752589.0,Richland,Washington,99354.0,2336.0,2022-04-27
72729.0,sold,519900.0,3.0,2.0,0.18,980272.0,Richland,Washington,99354.0,2092.0,2022-04-26
33745.0,sold,305000.0,3.0,1.0,0.17,1331408.0,Richland,Washington,99354.0,1536.0,2022-04-26
53618.0,sold,299995.0,3.0,2.0,0.21,769075.0,Richland,Washington,99354.0,1621.0,2022-04-26
32250.0,sold,320000.0,3.0,1.0,0.15,413168.0,Richland,Washington,99354.0,1884.0,2022-04-26
10791.0,sold,575000.0,5.0,3.0,0.28,966986.0,Richland,Washington,99354.0,3481.0,2022-04-25
44652.0,sold,445000.0,3.0,3.0,0.06,976577.0,Richland,Washington,99354.0,1913.0,2022-04-22
108243.0,sold,88000.0,3.0,2.0,,1192244.0,Richland,Washington,99354.0,1056.0,2022-04-22
85499.0,sold,495000.0,3.0,3.0,0.12,850724.0,Richland,Washington,99354.0,2002.0,2022-04-21
53618.0,sold,500000.0,4.0,3.0,0.18,886579.0,Richland,Washington,99354.0,2150.0,2022-04-21
108243.0,sold,290000.0,4.0,1.0,0.23,208899.0,Richland,Washington,99354.0,1696.0,2022-04-19
109603.0,sold,499987.0,4.0,3.0,0.22,1067149.0,Richland,Washington,99354.0,2334.0,2022-04-18
28391.0,sold,470000.0,4.0,3.0,0.23,1592129.0,Richland,Washington,99354.0,2306.0,2022-04-15
23009.0,sold,289900.0,2.0,2.0,0.17,55079.0,Richland,Washington,99354.0,933.0,2022-04-15
23009.0,sold,325000.0,3.0,1.0,0.21,128055.0,Richland,Washington,99354.0,1200.0,2022-04-15
78878.0,sold,449900.0,5.0,4.0,0.28,338127.0,Richland,Washington,99354.0,3600.0,2022-04-14
72729.0,sold,569900.0,3.0,3.0,0.17,976663.0,Richland,Washington,99354.0,2248.0,2022-04-14
72729.0,sold,499900.0,3.0,2.0,0.18,984408.0,Richland,Washington,99354.0,1853.0,2022-04-12
85499.0,sold,550000.0,4.0,4.0,0.3,321923.0,Richland,Washington,99354.0,2144.0,2022-04-08
76856.0,sold,350000.0,3.0,2.0,0.19,392680.0,Richland,Washington,99354.0,1668.0,2022-04-08
76856.0,sold,470000.0,3.0,2.0,0.43,1211452.0,Richland,Washington,99354.0,3023.0,2022-04-08
85499.0,sold,575000.0,4.0,3.0,0.19,736566.0,Richland,Washington,99354.0,2765.0,2022-04-07
97217.0,sold,495000.0,3.0,2.0,0.15,737545.0,Richland,Washington,99354.0,2059.0,2022-04-07
72729.0,sold,599900.0,3.0,3.0,0.25,982666.0,Richland,Washington,99354.0,2571.0,2022-04-06
53618.0,sold,459900.0,3.0,2.0,0.2,934304.0,Richland,Washington,99354.0,1792.0,2022-04-06
53618.0,sold,575900.0,3.0,3.0,0.21,949782.0,Richland,Washington,99354.0,2248.0,2022-04-05
16235.0,sold,329900.0,3.0,2.0,0.2,361855.0,Richland,Washington,99354.0,1853.0,2022-04-05
72729.0,sold,689900.0,4.0,3.0,0.29,982202.0,Richland,Washington,99354.0,3070.0,2022-04-01
72729.0,sold,729900.0,3.0,3.0,0.2,867163.0,Richland,Washington,99354.0,3070.0,2022-04-01
108243.0,sold,335000.0,3.0,2.0,0.21,127328.0,Richland,Washington,99354.0,1585.0,2022-03-30
85499.0,sold,385000.0,4.0,2.0,0.17,1354952.0,Richland,Washington,99354.0,1872.0,2022-03-30
23009.0,sold,410000.0,4.0,2.0,0.23,502173.0,Richland,Washington,99354.0,2814.0,2022-03-28
23039.0,sold,20000.0,,,0.43,1407689.0,Roosevelt,Washington,99356.0,,2022-04-25
108221.0,sold,12500.0,,,0.34,1965483.0,Roosevelt,Washington,99356.0,,2022-04-14
108221.0,sold,13000.0,,,0.35,1965482.0,Roosevelt,Washington,99356.0,,2022-02-25
54751.0,sold,145000.0,2.0,1.0,0.3,1327345.0,Roosevelt,Washington,99356.0,1312.0,2022-02-16
108293.0,sold,895000.0,,,265.9,1893241.0,Royal City,Washington,99357.0,,2022-04-18
23017.0,sold,296000.0,3.0,2.0,0.2,1466143.0,Royal City,Washington,99357.0,1438.0,2022-02-28
23017.0,sold,280290.0,3.0,2.0,0.43,1519815.0,Royal City,Washington,99357.0,1166.0,2022-02-22
23017.0,sold,257000.0,4.0,2.0,0.2,1477550.0,Royal City,Washington,99357.0,1080.0,2022-02-18
66058.0,sold,295000.0,4.0,2.0,0.22,1205752.0,Royal City,Washington,99357.0,1786.0,2022-01-31
53764.0,sold,299000.0,,,13.7,1949221.0,Touchet,Washington,99360.0,,2022-03-21
60631.0,sold,393000.0,4.0,2.0,1.54,1616269.0,Touchet,Washington,99360.0,2457.0,2022-03-10
108069.0,sold,260000.0,,,12.0,1960820.0,Touchet,Washington,99361.0,,2022-04-22
108069.0,sold,310000.0,,,17.31,246679.0,Touchet,Washington,99361.0,,2022-04-18
108069.0,sold,260000.0,,,10.31,1960819.0,Touchet,Washington,99361.0,,2022-04-08
108069.0,sold,169900.0,1.0,2.0,0.32,668042.0,Waitsburg,Washington,99361.0,1354.0,2022-03-30
51838.0,sold,179000.0,3.0,2.0,0.23,1650479.0,Waitsburg,Washington,99361.0,1188.0,2022-03-25
108069.0,sold,260000.0,,,13.77,1960821.0,Touchet,Washington,99361.0,,2022-01-12
108356.0,sold,80000.0,,,0.44,1926760.0,Dixie,Washington,99361.0,,2022-01-12
23062.0,sold,369900.0,3.0,2.0,0.37,1207791.0,Waitsburg,Washington,99361.0,2480.0,2022-01-06
23062.0,sold,289000.0,3.0,2.0,0.23,1184245.0,Waitsburg,Washington,99361.0,1747.0,2021-12-06
105917.0,sold,279000.0,1.0,1.0,10.29,1681438.0,Waitsburg,Washington,99361.0,672.0,2021-12-03
108356.0,sold,279000.0,3.0,2.0,0.3,1205575.0,Waitsburg,Washington,99361.0,1404.0,2021-11-24
23062.0,sold,235000.0,2.0,1.0,0.18,614690.0,Waitsburg,Washington,99361.0,1690.0,2021-11-24
23062.0,sold,75000.0,2.0,2.0,,295185.0,Walla Walla,Washington,99362.0,1550.0,2022-04-22
109941.0,sold,700000.0,,,41.98,1846569.0,Walla Walla,Washington,99362.0,,2022-04-21
23062.0,sold,329000.0,3.0,2.0,0.17,211356.0,Walla Walla,Washington,99362.0,1804.0,2022-04-18
23062.0,sold,299900.0,4.0,1.0,0.14,45275.0,Walla Walla,Washington,99362.0,1760.0,2022-04-18
45389.0,sold,449950.0,3.0,3.0,,785230.0,Walla Walla,Washington,99362.0,2681.0,2022-04-14
23062.0,sold,789000.0,4.0,4.0,0.24,87823.0,Walla Walla,Washington,99362.0,4078.0,2022-04-06
23062.0,sold,740000.0,4.0,4.0,0.94,574504.0,Walla Walla,Washington,99362.0,6011.0,2022-04-06
8200.0,sold,489000.0,3.0,3.0,0.26,239932.0,Walla Walla,Washington,99362.0,2744.0,2022-04-06
108356.0,sold,495000.0,4.0,3.0,0.48,531379.0,Walla Walla,Washington,99362.0,2317.0,2022-04-05
108069.0,sold,254000.0,2.0,1.0,0.16,356102.0,Walla Walla,Washington,99362.0,896.0,2022-04-01
45389.0,sold,399950.0,3.0,2.0,0.14,570589.0,Walla Walla,Washington,99362.0,1574.0,2022-03-31
44652.0,sold,359117.0,,,170.0,1933602.0,Wallula,Washington,99363.0,,2022-03-01
21117.0,sold,235000.0,3.0,1.0,0.11,1177795.0,Pendleton,Oregon,97801.0,1536.0,2022-05-05
23014.0,sold,150000.0,1.0,2.0,0.61,1157958.0,Anatone,Washington,99401.0,1440.0,2022-01-10
54821.0,sold,1650000.0,,,1650.72,1926311.0,Asotin,Washington,99401.0,,2022-01-06
6736.0,sold,135000.0,,,5.48,1966057.0,Asotin,Washington,99401.0,,2021-11-15
79250.0,sold,317000.0,3.0,2.0,0.24,341085.0,Asotin,Washington,99402.0,1568.0,2022-05-05
51869.0,sold,339900.0,4.0,2.0,0.3,1061705.0,Lewiston,Idaho,83501.0,3034.0,2022-05-05
79250.0,sold,244500.0,3.0,1.0,0.28,215896.0,Asotin,Washington,99402.0,1190.0,2022-04-25
6736.0,sold,129000.0,1.0,1.0,0.15,1463147.0,Clarkston,Washington,99403.0,872.0,2022-04-28
16013.0,sold,325000.0,3.0,2.0,0.38,418662.0,Clarkston,Washington,99403.0,1654.0,2022-04-26
4029.0,sold,175000.0,2.0,1.0,0.87,326832.0,Clarkston,Washington,99403.0,832.0,2022-04-26
6736.0,sold,285000.0,3.0,1.0,0.6,1614499.0,Clarkston,Washington,99403.0,1888.0,2022-04-25
23014.0,sold,42900.0,,,0.43,754802.0,Clarkston,Washington,99403.0,,2022-04-25
23014.0,sold,85999.0,3.0,2.0,,665881.0,Clarkston,Washington,99403.0,1040.0,2022-04-22
51869.0,sold,289000.0,3.0,2.0,0.68,616880.0,Clarkston,Washington,99403.0,2625.0,2022-04-22
53618.0,sold,199999.0,3.0,1.0,0.18,608924.0,Richland,Washington,99354.0,816.0,2021-11-08
23039.0,sold,380000.0,3.0,3.0,4.68,901248.0,Goldendale,Washington,98620.0,1748.0,2021-11-19
23009.0,sold,520000.0,4.0,3.0,0.2,900747.0,Richland,Washington,99354.0,2731.0,2021-12-09
72729.0,sold,499900.0,3.0,2.0,0.18,978464.0,Richland,Washington,99354.0,1853.0,2022-01-18
53618.0,sold,505000.0,3.0,3.0,0.36,679928.0,Richland,Washington,99354.0,2324.0,2022-01-14
99391.0,sold,319900.0,2.0,1.0,0.22,565442.0,Richland,Washington,99354.0,860.0,2022-01-14
72729.0,sold,624900.0,4.0,3.0,0.23,868245.0,Richland,Washington,99354.0,2411.0,2022-01-13
108243.0,sold,579900.0,4.0,3.0,0.17,944491.0,Richland,Washington,99354.0,2428.0,2022-01-12
72729.0,sold,609900.0,3.0,3.0,0.16,867837.0,Richland,Washington,99354.0,2248.0,2022-01-12
53618.0,sold,454900.0,4.0,3.0,0.24,749945.0,Richland,Washington,99354.0,2284.0,2022-01-12
99079.0,sold,395000.0,5.0,3.0,,1460763.0,Richland,Washington,99354.0,3600.0,2022-01-07
76856.0,sold,415000.0,4.0,3.0,0.27,1323599.0,Richland,Washington,99354.0,2011.0,2022-01-06
108069.0,sold,345000.0,3.0,2.0,0.22,649161.0,Walla Walla,Washington,99362.0,1386.0,2021-11-18
108356.0,sold,469000.0,3.0,3.0,2.05,1726857.0,Milton Freewater,Oregon,97862.0,2258.0,2021-12-02
53688.0,sold,730000.0,4.0,3.0,4.85,1017486.0,Hermiston,Oregon,97838.0,2707.0,2021-12-02
108356.0,sold,295000.0,4.0,1.0,0.29,1186600.0,Milton Freewater,Oregon,97862.0,1786.0,2021-12-02
108356.0,sold,365000.0,3.0,2.0,0.21,138641.0,Walla Walla,Washington,99362.0,2516.0,2021-12-02
108356.0,sold,480000.0,3.0,2.0,0.46,538148.0,Walla Walla,Washington,99362.0,1441.0,2021-12-02
67372.0,sold,7.0,,,48.0,1933610.0,Richland,Washington,99362.0,,2021-11-12
108356.0,sold,339000.0,3.0,2.0,0.14,451908.0,Walla Walla,Washington,99362.0,2240.0,2021-11-10
108356.0,sold,575000.0,3.0,3.0,0.94,228346.0,Walla Walla,Washington,99362.0,2622.0,2021-11-10
105917.0,sold,1349000.0,4.0,4.0,0.94,838633.0,Walla Walla,Washington,99362.0,3014.0,2021-11-08
109941.0,sold,625000.0,4.0,3.0,0.21,1253751.0,Walla Walla,Washington,99362.0,2368.0,2021-11-08
50320.0,sold,165000.0,3.0,1.0,0.17,1268909.0,Pilot Rock,Oregon,97868.0,960.0,2021-11-08
4029.0,sold,329900.0,3.0,2.0,0.39,964539.0,Clarkston,Washington,99403.0,1540.0,2021-11-17
67010.0,sold,254900.0,2.0,1.0,0.21,1692613.0,Asotin,Washington,99402.0,684.0,2021-11-17
79250.0,sold,125000.0,,,0.2,401184.0,Clarkston,Washington,99403.0,,2021-11-10
86172.0,sold,109000.0,,,5.09,1964752.0,Clarkston,Washington,99403.0,,2021-11-10
86172.0,sold,35000.0,,,0.33,1563520.0,Clarkston,Washington,99403.0,,2021-11-10
6736.0,sold,354900.0,4.0,2.0,0.23,749843.0,Clarkston,Washington,99403.0,1922.0,2021-12-15
16013.0,sold,550000.0,3.0,2.0,0.26,666774.0,Clarkston,Washington,99403.0,1710.0,2022-01-14
6736.0,sold,249000.0,3.0,3.0,0.67,305603.0,Clarkston,Washington,99403.0,2260.0,2022-01-14
23014.0,sold,327000.0,3.0,2.0,0.17,1782865.0,Clarkston,Washington,99403.0,2568.0,2022-02-28
23014.0,sold,279000.0,3.0,2.0,0.67,1782093.0,Lewiston,Idaho,83501.0,2001.0,2021-12-15
6736.0,sold,672000.0,4.0,3.0,1.06,1074539.0,Lewiston,Idaho,83501.0,3312.0,2022-01-10
16013.0,sold,195000.0,2.0,2.0,0.12,1676611.0,Lewiston,Idaho,83501.0,938.0,2022-01-10
86172.0,sold,779000.0,5.0,4.0,2.56,855914.0,Clarkston,Washington,99403.0,3368.0,2022-01-28
51869.0,sold,119000.0,3.0,2.0,,617259.0,Clarkston,Washington,99403.0,1809.0,2022-03-01
84718.0,sold,299000.0,3.0,2.0,0.23,1152260.0,Lewiston,Idaho,83501.0,2008.0,2022-03-01
6736.0,sold,265000.0,3.0,2.0,,1043726.0,Lewiston,Idaho,83501.0,1152.0,2022-03-01
23014.0,sold,210000.0,4.0,1.0,0.15,1700302.0,Clarkston,Washington,99403.0,1728.0,2022-03-30
51869.0,sold,285000.0,3.0,2.0,0.5,348793.0,Lewiston,Idaho,83501.0,1620.0,2022-04-12
16235.0,sold,322000.0,4.0,3.0,0.16,29480.0,Othello,Washington,99344.0,2050.0,2021-12-22
108244.0,sold,150000.0,3.0,1.0,0.19,1812178.0,Pilot Rock,Oregon,97868.0,1055.0,2022-01-14
33745.0,sold,299990.0,3.0,2.0,5.0,956017.0,Eltopia,Washington,99330.0,1188.0,2022-03-04
108069.0,sold,375000.0,2.0,2.0,0.43,800439.0,Walla Walla,Washington,99362.0,1208.0,2021-12-03
108356.0,sold,275000.0,,,1.68,915374.0,Walla Walla,Washington,99362.0,,2021-12-30
8200.0,sold,409900.0,2.0,2.0,0.24,489002.0,Walla Walla,Washington,99362.0,1111.0,2021-12-29
53764.0,sold,447000.0,4.0,3.0,0.26,1314089.0,Walla Walla,Washington,99362.0,2352.0,2021-12-29
23062.0,sold,324900.0,3.0,1.0,0.25,278935.0,Walla Walla,Washington,99362.0,1332.0,2021-12-29
105916.0,sold,455000.0,4.0,2.0,0.2,1484218.0,Walla Walla,Washington,99362.0,2089.0,2021-12-28
23062.0,sold,339000.0,2.0,1.0,0.16,354891.0,Walla Walla,Washington,99362.0,1203.0,2021-12-28
108356.0,sold,275000.0,,,1.59,596922.0,Walla Walla,Washington,99362.0,,2021-12-28
23062.0,sold,275000.0,2.0,2.0,0.14,82323.0,Walla Walla,Washington,99362.0,989.0,2021-12-27
108356.0,sold,300000.0,4.0,2.0,0.18,529362.0,Walla Walla,Washington,99362.0,2107.0,2021-12-27
108069.0,sold,419000.0,3.0,2.0,0.3,1244779.0,Walla Walla,Washington,99362.0,1474.0,2021-12-27
109941.0,sold,650000.0,,,41.58,1846569.0,Walla Walla,Washington,99362.0,,2021-12-27
105917.0,sold,1250000.0,3.0,3.0,1.0,234882.0,Walla Walla,Washington,99362.0,2340.0,2021-12-27
53771.0,sold,75000.0,3.0,2.0,,280256.0,Walla Walla,Washington,99362.0,1426.0,2021-12-23
108356.0,sold,275000.0,,,1.73,1447947.0,Walla Walla,Washington,99362.0,,2021-12-23
53764.0,sold,799000.0,4.0,2.0,0.27,745455.0,Walla Walla,Washington,99362.0,2600.0,2021-12-22
51838.0,sold,179900.0,3.0,2.0,0.12,1355099.0,Walla Walla,Washington,99362.0,1188.0,2022-01-28
108069.0,sold,309000.0,4.0,2.0,0.18,1538006.0,Walla Walla,Washington,99362.0,1920.0,2022-01-27
105917.0,sold,294000.0,,,4.04,1942398.0,Walla Walla,Washington,99362.0,,2022-01-26
108356.0,sold,275000.0,,,1.61,1137775.0,Walla Walla,Washington,99362.0,,2022-01-24
108356.0,sold,1225000.0,5.0,4.0,1.02,866177.0,Walla Walla,Washington,99362.0,2653.0,2022-01-24
108356.0,sold,275000.0,,,1.77,1309786.0,Walla Walla,Washington,99362.0,,2022-01-21
108356.0,sold,300000.0,,,1.63,1668435.0,Walla Walla,Washington,99362.0,,2022-01-20
51837.0,sold,307500.0,4.0,2.0,0.17,468864.0,Walla Walla,Washington,99362.0,1224.0,2022-02-28
23062.0,sold,189000.0,,,0.54,1948334.0,Walla Walla,Washington,99362.0,,2022-02-28
108356.0,sold,549500.0,3.0,2.0,0.22,1054848.0,Walla Walla,Washington,99362.0,1853.0,2022-02-25
108069.0,sold,384900.0,4.0,2.0,0.17,213754.0,Walla Walla,Washington,99362.0,2562.0,2022-02-25
23062.0,sold,615000.0,5.0,3.0,0.22,1733169.0,Walla Walla,Washington,99362.0,4082.0,2022-03-30
23062.0,sold,839000.0,5.0,3.0,1.88,672098.0,Walla Walla,Washington,99362.0,4188.0,2022-03-29
23062.0,sold,199900.0,3.0,2.0,,292202.0,Walla Walla,Washington,99362.0,1799.0,2022-03-29
105917.0,sold,599000.0,5.0,3.0,0.14,1129001.0,Walla Walla,Washington,99362.0,2942.0,2022-03-29
108069.0,sold,429000.0,5.0,3.0,0.14,576276.0,Walla Walla,Washington,99362.0,2198.0,2022-03-29
105917.0,sold,149000.0,1.0,1.0,0.58,45476.0,Walla Walla,Washington,99362.0,576.0,2022-03-28
23062.0,sold,375000.0,5.0,2.0,0.17,674108.0,Walla Walla,Washington,99362.0,2228.0,2022-03-25
105917.0,sold,199000.0,2.0,1.0,1.0,1582109.0,Walla Walla,Washington,99362.0,,2022-03-25
108069.0,sold,199900.0,3.0,1.0,0.1,791118.0,Walla Walla,Washington,99362.0,1465.0,2022-03-25
33745.0,sold,360000.0,3.0,2.0,0.13,1188223.0,Walla Walla,Washington,99362.0,1488.0,2022-03-18
23062.0,sold,287000.0,2.0,1.0,0.14,1482197.0,Walla Walla,Washington,99362.0,969.0,2022-03-18
108356.0,sold,630500.0,4.0,3.0,2.2,1599338.0,Walla Walla,Washington,99362.0,2124.0,2022-03-18
108356.0,sold,625000.0,3.0,2.0,0.2,693693.0,Walla Walla,Washington,99362.0,2017.0,2022-03-18
23062.0,sold,249900.0,3.0,2.0,,298885.0,Walla Walla,Washington,99362.0,1685.0,2022-03-17
51838.0,sold,465000.0,3.0,3.0,0.12,939578.0,Walla Walla,Washington,99362.0,2516.0,2022-03-17
23062.0,sold,245000.0,2.0,2.0,0.14,44604.0,Walla Walla,Washington,99362.0,1306.0,2022-03-17
23062.0,sold,399900.0,3.0,2.0,0.25,721302.0,Walla Walla,Washington,99362.0,1893.0,2022-03-15
53764.0,sold,685000.0,3.0,3.0,0.38,779818.0,Walla Walla,Washington,99362.0,2540.0,2022-03-15
53768.0,sold,260000.0,5.0,1.0,0.19,732385.0,Milton Freewater,Oregon,97862.0,2374.0,2021-12-21
50400.0,sold,291500.0,3.0,2.0,0.18,201442.0,Milton Freewater,Oregon,97862.0,1520.0,2021-12-21
108069.0,sold,209500.0,2.0,1.0,0.17,77115.0,Milton Freewater,Oregon,97862.0,1148.0,2021-12-21
23062.0,sold,349900.0,3.0,2.0,0.23,541792.0,Walla Walla,Washington,99362.0,1888.0,2022-01-11
23062.0,sold,599000.0,4.0,3.0,6.0,1047488.0,Touchet,Washington,99360.0,2496.0,2022-01-10
108356.0,sold,325000.0,3.0,1.0,0.14,1466481.0,Walla Walla,Washington,99362.0,1326.0,2022-01-07
53764.0,sold,450000.0,3.0,2.0,0.18,546437.0,Walla Walla,Washington,99362.0,1670.0,2022-01-06
23062.0,sold,449000.0,4.0,2.0,0.26,547815.0,Walla Walla,Washington,99362.0,2198.0,2022-01-06
23062.0,sold,249000.0,5.0,4.0,0.25,649947.0,College Place,Washington,99324.0,3040.0,2022-01-28
51838.0,sold,569000.0,5.0,2.0,0.29,1788349.0,Walla Walla,Washington,99362.0,2555.0,2022-01-28
23062.0,sold,299000.0,3.0,1.0,0.24,340929.0,Walla Walla,Washington,99362.0,2400.0,2022-01-28
33745.0,sold,578500.0,3.0,3.0,5.0,1683540.0,Hermiston,Oregon,97838.0,1967.0,2022-01-28
23062.0,sold,239000.0,2.0,1.0,0.14,49610.0,Walla Walla,Washington,99362.0,1222.0,2022-01-28
108244.0,sold,280000.0,3.0,2.0,0.34,209038.0,Milton Freewater,Oregon,97862.0,1274.0,2022-01-28
23062.0,sold,215000.0,2.0,2.0,0.12,663098.0,Milton Freewater,Oregon,97862.0,1524.0,2022-01-28
108069.0,sold,367000.0,3.0,2.0,0.11,247893.0,College Place,Washington,99324.0,1242.0,2022-02-22
51838.0,sold,445000.0,3.0,2.0,0.48,256677.0,Walla Walla,Washington,99362.0,1450.0,2022-03-09
108356.0,sold,439000.0,3.0,2.0,0.21,50624.0,Walla Walla,Washington,99362.0,2328.0,2022-03-09
23062.0,sold,245000.0,2.0,1.0,0.17,218392.0,Walla Walla,Washington,99362.0,832.0,2022-03-09
23062.0,sold,339000.0,5.0,2.0,0.15,460844.0,Walla Walla,Washington,99362.0,2240.0,2022-03-08
53618.0,sold,90000.0,3.0,2.0,,1259406.0,Richland,Washington,99354.0,1294.0,2022-02-24
108243.0,sold,475000.0,3.0,2.0,0.22,909780.0,Richland,Washington,99354.0,1752.0,2022-02-23
72729.0,sold,589900.0,4.0,3.0,0.24,980790.0,Richland,Washington,99354.0,2411.0,2022-02-23
33745.0,sold,270000.0,3.0,1.0,0.15,277987.0,Richland,Washington,99354.0,1266.0,2022-02-22
86230.0,sold,130000.0,3.0,2.0,,621749.0,Richland,Washington,99354.0,1792.0,2022-02-22
98730.0,sold,314900.0,2.0,1.0,0.17,577136.0,Richland,Washington,99354.0,1536.0,2022-02-18
85499.0,sold,341000.0,3.0,2.0,0.25,1170846.0,Richland,Washington,99354.0,1740.0,2022-02-16
10728.0,sold,329900.0,4.0,2.0,0.17,1589158.0,Richland,Washington,99354.0,1872.0,2022-02-16
85499.0,sold,45000.0,2.0,2.0,,621750.0,Richland,Washington,99354.0,924.0,2022-02-16
33745.0,sold,310000.0,3.0,1.0,0.23,1594744.0,Richland,Washington,99354.0,1845.0,2022-02-14
108210.0,sold,425000.0,4.0,3.0,0.25,215391.0,Richland,Washington,99354.0,2732.0,2022-02-14
72729.0,sold,599900.0,3.0,3.0,0.19,978374.0,Richland,Washington,99354.0,2571.0,2022-02-14
108243.0,sold,425000.0,3.0,3.0,0.06,970797.0,Richland,Washington,99354.0,1876.0,2022-02-14
16235.0,sold,305000.0,4.0,2.0,0.42,353937.0,Richland,Washington,99354.0,2000.0,2022-02-11
53860.0,sold,310000.0,3.0,1.0,0.21,500240.0,Richland,Washington,99354.0,1152.0,2022-02-11
60631.0,sold,385000.0,4.0,2.0,0.21,210890.0,Richland,Washington,99354.0,1656.0,2022-03-28
85499.0,sold,339900.0,4.0,2.0,0.2,41160.0,Richland,Washington,99354.0,2780.0,2022-03-28
23009.0,sold,359900.0,4.0,2.0,0.33,353094.0,Richland,Washington,99354.0,3600.0,2022-03-25
18208.0,sold,350000.0,3.0,2.0,0.1,1062149.0,Richland,Washington,99354.0,1616.0,2022-03-25
76856.0,sold,440000.0,6.0,3.0,0.5,405677.0,Richland,Washington,99354.0,3200.0,2022-03-24
53618.0,sold,179900.0,2.0,1.0,0.09,761379.0,Richland,Washington,99354.0,933.0,2022-03-24
108243.0,sold,580000.0,5.0,3.0,0.31,307704.0,Richland,Washington,99354.0,3615.0,2022-03-23
